2026-08-05 13:36:32 | INFO | ML | === RUN START ===
2026-08-07 18:07:24 | INFO | M06 | ========================
2026-08-07 18:07:24 | INFO | M06 | SUMMARY
2026-08-07 18:07:24 | INFO | M06 | ========================
2026-08-07 18:07:24 | INFO | M06 | Dataset:  penguins
2026-08-07 18:07:24 | INFO | M06 | Target:   sex
2026-08-07 18:07:24 | INFO | M06 | Features: ['bill_length_mm', 'bill_depth_mm', 'flipper_length_mm', 'body_mass_g']
2026-08-07 18:07:24 | INFO | M06 | Artifact: artifacts\model.joblib
2026-08-07 18:07:24 | INFO | M06 | ========================
2026-08-07 19:57:45 | INFO | M06 | === RUN START ===
2026-08-07 19:57:45 | INFO | M06 | project=M06
2026-08-07 19:57:45 | INFO | M06 | repo_dir=ml-06-serving
2026-08-07 19:57:45 | INFO | M06 | python=3.14.3
2026-08-07 19:57:46 | INFO | M06 | os=Windows 11
2026-08-07 19:57:46 | INFO | M06 | shell=powershell
2026-08-07 19:57:46 | INFO | M06 | cwd=.
2026-08-07 19:57:46 | INFO | M06 | github_actions=False
2026-08-07 19:57:46 | INFO | M06 | === RUN START ===
2026-08-07 19:57:46 | INFO | M06 | project=M06
2026-08-07 19:57:46 | INFO | M06 | repo_dir=ml-06-serving
2026-08-07 19:57:46 | INFO | M06 | python=3.14.3
2026-08-07 19:57:46 | INFO | M06 | os=Windows 11
2026-08-07 19:57:46 | INFO | M06 | shell=powershell
2026-08-07 19:57:46 | INFO | M06 | cwd=.
2026-08-07 19:57:46 | INFO | M06 | github_actions=False
2026-08-07 19:57:46 | INFO | M06 | Confirming installation:
2026-08-07 19:57:46 | INFO | M06 |   python:       3.14.3
2026-08-07 19:57:46 | INFO | M06 |   pandas:       3.0.5
2026-08-07 19:57:46 | INFO | M06 | Model artifact will be saved to: artifacts\model.joblib
2026-08-07 20:01:31 | INFO | M06 | === RUN START ===
2026-08-07 20:01:31 | INFO | M06 | project=M06
2026-08-07 20:01:31 | INFO | M06 | repo_dir=ml-06-serving
2026-08-07 20:01:31 | INFO | M06 | python=3.14.3
2026-08-07 20:01:31 | INFO | M06 | os=Windows 11
2026-08-07 20:01:31 | INFO | M06 | shell=powershell
2026-08-07 20:01:31 | INFO | M06 | cwd=.
2026-08-07 20:01:31 | INFO | M06 | github_actions=False
2026-08-07 20:01:31 | INFO | M06 | Confirming installation:
2026-08-07 20:01:31 | INFO | M06 |   python:       3.14.3
2026-08-07 20:01:31 | INFO | M06 |   pandas:       3.0.5
2026-08-07 20:01:31 | INFO | M06 | Model artifact will be saved to: artifacts\model.joblib
2026-08-07 20:16:51 | INFO | M05 | === RUN START ===
2026-08-07 20:16:51 | INFO | M05 | project=M05
2026-08-07 20:16:51 | INFO | M05 | repo_dir=ml-06-serving
2026-08-07 20:16:51 | INFO | M05 | python=3.14.3
2026-08-07 20:16:51 | INFO | M05 | os=Windows 11
2026-08-07 20:16:51 | INFO | M05 | shell=powershell
2026-08-07 20:16:51 | INFO | M05 | cwd=project06
2026-08-07 20:16:51 | INFO | M05 | github_actions=False
2026-08-07 20:16:51 | INFO | M05 | Confirming installation:
2026-08-07 20:16:51 | INFO | M05 |   python:       3.14.3
2026-08-07 20:16:51 | INFO | M05 |   pandas:       3.0.5
2026-08-07 20:16:51 | INFO | M05 |   numpy:        2.5.1
2026-08-07 20:16:51 | INFO | M05 |   scikit-learn: 1.9.0
2026-08-07 20:16:51 | INFO | M05 |   seaborn:      0.13.2
2026-08-07 20:16:51 | INFO | M05 |   matplotlib:   3.11.1
2026-08-07 20:31:15 | INFO | M05 | Loading dataset: diabetes_data.csv
2026-08-07 20:31:15 | INFO | M05 | Loaded: 768 rows (instances), 9 columns
2026-08-07 20:31:15 | INFO | M05 | Original rows: 768
2026-08-07 20:31:15 | INFO | M05 | Model rows:    768
2026-08-07 20:31:15 | INFO | M05 | Classes in target 'outcome': [np.int64(0), np.int64(1)]
2026-08-07 20:31:15 | DEBUG | M05 | Class counts:
outcome
0    500
1    268
Name: count, dtype: int64
2026-08-07 20:32:53 | INFO | M05 | Loading dataset: diabetes_data.csv
2026-08-07 20:32:53 | INFO | M05 | Loaded: 768 rows (instances), 9 columns
2026-08-07 20:32:53 | INFO | M05 | Original rows: 768
2026-08-07 20:32:53 | INFO | M05 | Model rows:    768
2026-08-07 20:32:53 | INFO | M05 | Classes in target 'outcome': [np.int64(0), np.int64(1)]
2026-08-07 20:32:53 | DEBUG | M05 | Class counts:
outcome
0    500
1    268
Name: count, dtype: int64
2026-08-07 20:34:35 | INFO | M05 | Train instances: 614
2026-08-07 20:34:35 | INFO | M05 | Test instances: 154
2026-08-07 20:35:40 | INFO | M05 | Fitting single tree + two ensembles
2026-08-07 20:35:40 | DEBUG | M05 |   fitted: single_tree
2026-08-07 20:35:41 | DEBUG | M05 |   fitted: random_forest
2026-08-07 20:36:18 | INFO | M05 |   single_tree        test accuracy = 0.799
2026-08-07 20:36:18 | INFO | M05 |   random_forest      test accuracy = 0.760
2026-08-07 20:36:19 | INFO | M05 | Best model: single_tree with test accuracy = 0.799
2026-08-07 20:36:47 | INFO | M05 | Fitting single tree + two ensembles
2026-08-07 20:36:47 | DEBUG | M05 |   fitted: single_tree
2026-08-07 20:36:47 | DEBUG | M05 |   fitted: random_forest
2026-08-07 20:36:49 | INFO | M05 |   single_tree        test accuracy = 0.695
2026-08-07 20:36:49 | INFO | M05 |   random_forest      test accuracy = 0.760
2026-08-07 20:36:50 | INFO | M05 | Best model: random_forest with test accuracy = 0.760
2026-08-07 20:37:07 | INFO | M05 | Fitting single tree + two ensembles
2026-08-07 20:37:07 | DEBUG | M05 |   fitted: single_tree
2026-08-07 20:37:08 | DEBUG | M05 |   fitted: random_forest
2026-08-07 20:37:13 | INFO | M05 |   single_tree        test accuracy = 0.695
2026-08-07 20:37:13 | INFO | M05 |   random_forest      test accuracy = 0.760
2026-08-07 20:37:13 | INFO | M05 | Best model: random_forest with test accuracy = 0.760
2026-08-07 20:44:43 | INFO | M05 | === RUN START ===
2026-08-07 20:44:43 | INFO | M05 | project=M05
2026-08-07 20:44:43 | INFO | M05 | repo_dir=ml-06-serving
2026-08-07 20:44:43 | INFO | M05 | python=3.14.3
2026-08-07 20:44:43 | INFO | M05 | os=Windows 11
2026-08-07 20:44:43 | INFO | M05 | shell=powershell
2026-08-07 20:44:43 | INFO | M05 | cwd=project06
2026-08-07 20:44:43 | INFO | M05 | github_actions=False
2026-08-07 20:44:43 | INFO | M05 | Confirming installation:
2026-08-07 20:44:43 | INFO | M05 |   python:       3.14.3
2026-08-07 20:44:43 | INFO | M05 |   pandas:       3.0.5
2026-08-07 20:44:43 | INFO | M05 |   numpy:        2.5.1
2026-08-07 20:44:43 | INFO | M05 |   scikit-learn: 1.9.0
2026-08-07 20:44:43 | INFO | M05 |   seaborn:      0.13.2
2026-08-07 20:44:43 | INFO | M05 |   matplotlib:   3.11.1
2026-08-07 20:44:49 | INFO | M05 | Loading dataset: diabetes_data.csv
2026-08-07 20:44:49 | INFO | M05 | Loaded: 768 rows (instances), 9 columns
2026-08-07 20:44:49 | INFO | M05 | Original rows: 768
2026-08-07 20:44:49 | INFO | M05 | Model rows:    768
2026-08-07 20:44:49 | INFO | M05 | Classes in target 'outcome': [np.int64(0), np.int64(1)]
2026-08-07 20:44:49 | DEBUG | M05 | Class counts:
outcome
0    500
1    268
Name: count, dtype: int64
2026-08-07 20:44:54 | INFO | M05 | Train instances: 614
2026-08-07 20:44:54 | INFO | M05 | Test instances: 154
2026-08-07 20:45:43 | INFO | M05 | Fitting single tree + two ensembles
2026-08-07 20:45:43 | DEBUG | M05 |   fitted: single_tree
2026-08-07 20:45:43 | DEBUG | M05 |   fitted: random_forest
2026-08-07 20:45:44 | DEBUG | M05 |   fitted: voting classifier
2026-08-07 20:48:35 | INFO | M05 |   single_tree        test accuracy = 0.695
2026-08-07 20:48:35 | INFO | M05 |   random_forest      test accuracy = 0.760
2026-08-07 20:48:35 | INFO | M05 |   voting_classifier  test accuracy = 0.734
2026-08-07 20:48:35 | INFO | M05 | Best model: random_forest with test accuracy = 0.760
2026-08-07 20:49:25 | INFO | M05 | Random forest feature importances (high to low):
2026-08-07 20:49:25 | INFO | M05 |   glucose              0.267
2026-08-07 20:49:25 | INFO | M05 |   BMI                  0.162
2026-08-07 20:49:25 | INFO | M05 |   age                  0.131
2026-08-07 20:49:25 | INFO | M05 |   diabetes_pedigree_function 0.127
2026-08-07 20:49:25 | INFO | M05 |   blood_pressure       0.086
2026-08-07 20:49:25 | INFO | M05 |   pregnancies          0.084
2026-08-07 20:49:25 | INFO | M05 |   insulin              0.073
2026-08-07 20:49:25 | INFO | M05 |   skin_thickness       0.069
2026-08-07 20:55:46 | INFO | M06 | === RUN START ===
2026-08-07 20:55:46 | INFO | M06 | project=M06
2026-08-07 20:55:46 | INFO | M06 | repo_dir=ml-06-serving
2026-08-07 20:55:46 | INFO | M06 | python=3.14.3
2026-08-07 20:55:46 | INFO | M06 | os=Windows 11
2026-08-07 20:55:46 | INFO | M06 | shell=powershell
2026-08-07 20:55:46 | INFO | M06 | cwd=.
2026-08-07 20:55:46 | INFO | M06 | github_actions=False
2026-08-07 20:55:46 | INFO | M06 | Loading model from: artifacts\model.joblib
2026-08-07 20:55:46 | INFO | M06 | Model loaded successfully
2026-08-07 20:55:59 | INFO | M06 | === RUN START ===
2026-08-07 20:55:59 | INFO | M06 | project=M06
2026-08-07 20:55:59 | INFO | M06 | repo_dir=ml-06-serving
2026-08-07 20:55:59 | INFO | M06 | python=3.14.3
2026-08-07 20:55:59 | INFO | M06 | os=Windows 11
2026-08-07 20:55:59 | INFO | M06 | shell=powershell
2026-08-07 20:55:59 | INFO | M06 | cwd=.
2026-08-07 20:55:59 | INFO | M06 | github_actions=False
2026-08-07 20:55:59 | INFO | M06 | Loading model from: artifacts\model.joblib
2026-08-07 20:55:59 | INFO | M06 | Model loaded successfully
2026-08-07 20:56:15 | INFO | M06 | === RUN START ===
2026-08-07 20:56:15 | INFO | M06 | project=M06
2026-08-07 20:56:15 | INFO | M06 | repo_dir=ml-06-serving
2026-08-07 20:56:15 | INFO | M06 | python=3.14.3
2026-08-07 20:56:15 | INFO | M06 | os=Windows 11
2026-08-07 20:56:15 | INFO | M06 | shell=powershell
2026-08-07 20:56:15 | INFO | M06 | cwd=.
2026-08-07 20:56:15 | INFO | M06 | github_actions=False
2026-08-07 20:56:15 | INFO | M06 | Loading model from: artifacts\model.joblib
2026-08-07 20:56:15 | INFO | M06 | Model loaded successfully
2026-08-07 20:56:20 | INFO | M06 | === RUN START ===
2026-08-07 20:56:20 | INFO | M06 | project=M06
2026-08-07 20:56:20 | INFO | M06 | repo_dir=ml-06-serving
2026-08-07 20:56:20 | INFO | M06 | python=3.14.3
2026-08-07 20:56:20 | INFO | M06 | os=Windows 11
2026-08-07 20:56:20 | INFO | M06 | shell=powershell
2026-08-07 20:56:20 | INFO | M06 | cwd=.
2026-08-07 20:56:20 | INFO | M06 | github_actions=False
2026-08-07 20:56:20 | INFO | M06 | Loading model from: artifacts\model.joblib
2026-08-07 20:56:20 | INFO | M06 | Model loaded successfully
2026-08-07 20:56:29 | INFO | M06 | === RUN START ===
2026-08-07 20:56:29 | INFO | M06 | project=M06
2026-08-07 20:56:29 | INFO | M06 | repo_dir=ml-06-serving
2026-08-07 20:56:29 | INFO | M06 | python=3.14.3
2026-08-07 20:56:29 | INFO | M06 | os=Windows 11
2026-08-07 20:56:29 | INFO | M06 | shell=powershell
2026-08-07 20:56:29 | INFO | M06 | cwd=.
2026-08-07 20:56:29 | INFO | M06 | github_actions=False
2026-08-07 20:56:29 | INFO | M06 | Loading model from: artifacts\model.joblib
2026-08-07 20:56:29 | INFO | M06 | Model loaded successfully
2026-08-07 20:56:34 | INFO | M06 | === RUN START ===
2026-08-07 20:56:34 | INFO | M06 | project=M06
2026-08-07 20:56:34 | INFO | M06 | repo_dir=ml-06-serving
2026-08-07 20:56:34 | INFO | M06 | python=3.14.3
2026-08-07 20:56:34 | INFO | M06 | os=Windows 11
2026-08-07 20:56:34 | INFO | M06 | shell=powershell
2026-08-07 20:56:34 | INFO | M06 | cwd=.
2026-08-07 20:56:34 | INFO | M06 | github_actions=False
2026-08-07 20:56:34 | INFO | M06 | Loading model from: artifacts\model.joblib
2026-08-07 20:56:34 | INFO | M06 | Model loaded successfully
2026-08-07 20:56:48 | INFO | M06 | === RUN START ===
2026-08-07 20:56:48 | INFO | M06 | project=M06
2026-08-07 20:56:48 | INFO | M06 | repo_dir=ml-06-serving
2026-08-07 20:56:48 | INFO | M06 | python=3.14.3
2026-08-07 20:56:48 | INFO | M06 | os=Windows 11
2026-08-07 20:56:48 | INFO | M06 | shell=powershell
2026-08-07 20:56:48 | INFO | M06 | cwd=.
2026-08-07 20:56:48 | INFO | M06 | github_actions=False
2026-08-07 20:56:48 | INFO | M06 | Loading model from: artifacts\model.joblib
2026-08-07 20:56:48 | INFO | M06 | Model loaded successfully
2026-08-07 20:56:53 | INFO | M06 | === RUN START ===
2026-08-07 20:56:53 | INFO | M06 | project=M06
2026-08-07 20:56:53 | INFO | M06 | repo_dir=ml-06-serving
2026-08-07 20:56:53 | INFO | M06 | python=3.14.3
2026-08-07 20:56:53 | INFO | M06 | os=Windows 11
2026-08-07 20:56:53 | INFO | M06 | shell=powershell
2026-08-07 20:56:53 | INFO | M06 | cwd=.
2026-08-07 20:56:53 | INFO | M06 | github_actions=False
2026-08-07 20:56:53 | INFO | M06 | Loading model from: artifacts\model.joblib
2026-08-07 20:56:53 | INFO | M06 | Model loaded successfully
2026-08-07 20:57:02 | INFO | M06 | === RUN START ===
2026-08-07 20:57:02 | INFO | M06 | project=M06
2026-08-07 20:57:02 | INFO | M06 | repo_dir=ml-06-serving
2026-08-07 20:57:02 | INFO | M06 | python=3.14.3
2026-08-07 20:57:02 | INFO | M06 | os=Windows 11
2026-08-07 20:57:02 | INFO | M06 | shell=powershell
2026-08-07 20:57:02 | INFO | M06 | cwd=.
2026-08-07 20:57:02 | INFO | M06 | github_actions=False
2026-08-07 20:57:02 | INFO | M06 | Loading model from: artifacts\model.joblib
2026-08-07 20:57:02 | INFO | M06 | Model loaded successfully
2026-08-07 20:57:08 | INFO | M06 | === RUN START ===
2026-08-07 20:57:08 | INFO | M06 | project=M06
2026-08-07 20:57:08 | INFO | M06 | repo_dir=ml-06-serving
2026-08-07 20:57:08 | INFO | M06 | python=3.14.3
2026-08-07 20:57:08 | INFO | M06 | os=Windows 11
2026-08-07 20:57:08 | INFO | M06 | shell=powershell
2026-08-07 20:57:08 | INFO | M06 | cwd=.
2026-08-07 20:57:08 | INFO | M06 | github_actions=False
2026-08-07 20:57:08 | INFO | M06 | Loading model from: artifacts\model.joblib
2026-08-07 20:57:08 | INFO | M06 | Model loaded successfully
2026-08-07 20:57:17 | INFO | M06 | === RUN START ===
2026-08-07 20:57:17 | INFO | M06 | project=M06
2026-08-07 20:57:17 | INFO | M06 | repo_dir=ml-06-serving
2026-08-07 20:57:17 | INFO | M06 | python=3.14.3
2026-08-07 20:57:17 | INFO | M06 | os=Windows 11
2026-08-07 20:57:17 | INFO | M06 | shell=powershell
2026-08-07 20:57:17 | INFO | M06 | cwd=.
2026-08-07 20:57:17 | INFO | M06 | github_actions=False
2026-08-07 20:57:17 | INFO | M06 | Loading model from: artifacts\model.joblib
2026-08-07 20:57:17 | INFO | M06 | Model loaded successfully
2026-08-07 20:57:24 | INFO | M06 | === RUN START ===
2026-08-07 20:57:24 | INFO | M06 | project=M06
2026-08-07 20:57:24 | INFO | M06 | repo_dir=ml-06-serving
2026-08-07 20:57:24 | INFO | M06 | python=3.14.3
2026-08-07 20:57:24 | INFO | M06 | os=Windows 11
2026-08-07 20:57:24 | INFO | M06 | shell=powershell
2026-08-07 20:57:24 | INFO | M06 | cwd=.
2026-08-07 20:57:24 | INFO | M06 | github_actions=False
2026-08-07 20:57:24 | INFO | M06 | Loading model from: artifacts\model.joblib
2026-08-07 20:57:24 | INFO | M06 | Model loaded successfully
2026-08-07 20:57:51 | INFO | M06 | === RUN START ===
2026-08-07 20:57:51 | INFO | M06 | project=M06
2026-08-07 20:57:51 | INFO | M06 | repo_dir=ml-06-serving
2026-08-07 20:57:51 | INFO | M06 | python=3.14.3
2026-08-07 20:57:51 | INFO | M06 | os=Windows 11
2026-08-07 20:57:51 | INFO | M06 | shell=powershell
2026-08-07 20:57:51 | INFO | M06 | cwd=.
2026-08-07 20:57:51 | INFO | M06 | github_actions=False
2026-08-07 20:57:51 | INFO | M06 | Loading model from: artifacts\model.joblib
2026-08-07 20:57:51 | INFO | M06 | Model loaded successfully
2026-08-07 20:57:57 | INFO | M06 | === RUN START ===
2026-08-07 20:57:57 | INFO | M06 | project=M06
2026-08-07 20:57:57 | INFO | M06 | repo_dir=ml-06-serving
2026-08-07 20:57:57 | INFO | M06 | python=3.14.3
2026-08-07 20:57:57 | INFO | M06 | os=Windows 11
2026-08-07 20:57:57 | INFO | M06 | shell=powershell
2026-08-07 20:57:57 | INFO | M06 | cwd=.
2026-08-07 20:57:57 | INFO | M06 | github_actions=False
2026-08-07 20:57:57 | INFO | M06 | Loading model from: artifacts\model.joblib
2026-08-07 20:57:57 | INFO | M06 | Model loaded successfully
2026-08-07 20:58:02 | INFO | M06 | === RUN START ===
2026-08-07 20:58:02 | INFO | M06 | project=M06
2026-08-07 20:58:02 | INFO | M06 | repo_dir=ml-06-serving
2026-08-07 20:58:02 | INFO | M06 | python=3.14.3
2026-08-07 20:58:02 | INFO | M06 | os=Windows 11
2026-08-07 20:58:02 | INFO | M06 | shell=powershell
2026-08-07 20:58:02 | INFO | M06 | cwd=.
2026-08-07 20:58:02 | INFO | M06 | github_actions=False
2026-08-07 20:58:02 | INFO | M06 | Loading model from: artifacts\model.joblib
2026-08-07 20:58:02 | INFO | M06 | Model loaded successfully
2026-08-07 20:59:17 | INFO | M06 | === RUN START ===
2026-08-07 20:59:17 | INFO | M06 | project=M06
2026-08-07 20:59:17 | INFO | M06 | repo_dir=ml-06-serving
2026-08-07 20:59:17 | INFO | M06 | python=3.14.3
2026-08-07 20:59:17 | INFO | M06 | os=Windows 11
2026-08-07 20:59:17 | INFO | M06 | shell=powershell
2026-08-07 20:59:17 | INFO | M06 | cwd=.
2026-08-07 20:59:17 | INFO | M06 | github_actions=False
2026-08-07 20:59:17 | INFO | M06 | Loading model from: artifacts\model.joblib
2026-08-07 20:59:17 | INFO | M06 | Model loaded successfully
2026-08-07 21:00:10 | INFO | M06 | === RUN START ===
2026-08-07 21:00:10 | INFO | M06 | project=M06
2026-08-07 21:00:10 | INFO | M06 | repo_dir=ml-06-serving
2026-08-07 21:00:10 | INFO | M06 | python=3.14.3
2026-08-07 21:00:10 | INFO | M06 | os=Windows 11
2026-08-07 21:00:10 | INFO | M06 | shell=powershell
2026-08-07 21:00:10 | INFO | M06 | cwd=.
2026-08-07 21:00:10 | INFO | M06 | github_actions=False
2026-08-07 21:00:10 | INFO | M06 | Loading model from: artifacts\model.joblib
2026-08-07 21:00:10 | INFO | M06 | Model loaded successfully
2026-08-07 21:00:53 | INFO | M06 | === RUN START ===
2026-08-07 21:00:53 | INFO | M06 | project=M06
2026-08-07 21:00:53 | INFO | M06 | repo_dir=ml-06-serving
2026-08-07 21:00:53 | INFO | M06 | python=3.14.3
2026-08-07 21:00:53 | INFO | M06 | os=Windows 11
2026-08-07 21:00:53 | INFO | M06 | shell=powershell
2026-08-07 21:00:53 | INFO | M06 | cwd=.
2026-08-07 21:00:53 | INFO | M06 | github_actions=False
2026-08-07 21:00:53 | INFO | M06 | Load data.................
2026-08-07 21:00:53 | INFO | M06 | Loading dataset: diabetes_data
2026-08-09 06:50:23 | INFO | M06 | === RUN START ===
2026-08-09 06:50:23 | INFO | M06 | project=M06
2026-08-09 06:50:23 | INFO | M06 | repo_dir=ml-06-serving
2026-08-09 06:50:23 | INFO | M06 | python=3.14.3
2026-08-09 06:50:23 | INFO | M06 | os=Windows 11
2026-08-09 06:50:23 | INFO | M06 | shell=powershell
2026-08-09 06:50:23 | INFO | M06 | cwd=.
2026-08-09 06:50:23 | INFO | M06 | github_actions=False
2026-08-09 06:50:23 | INFO | M06 | Loading model from: artifacts\model.joblib
2026-08-09 06:50:23 | INFO | M06 | Model loaded successfully
2026-08-09 06:50:32 | INFO | M06 | === RUN START ===
2026-08-09 06:50:32 | INFO | M06 | project=M06
2026-08-09 06:50:32 | INFO | M06 | repo_dir=ml-06-serving
2026-08-09 06:50:32 | INFO | M06 | python=3.14.3
2026-08-09 06:50:32 | INFO | M06 | os=Windows 11
2026-08-09 06:50:32 | INFO | M06 | shell=powershell
2026-08-09 06:50:32 | INFO | M06 | cwd=.
2026-08-09 06:50:32 | INFO | M06 | github_actions=False
2026-08-09 06:50:32 | INFO | M06 | Loading model from: artifacts\model.joblib
2026-08-09 06:50:32 | INFO | M06 | Model loaded successfully
2026-08-09 06:50:37 | INFO | M06 | === RUN START ===
2026-08-09 06:50:37 | INFO | M06 | project=M06
2026-08-09 06:50:37 | INFO | M06 | repo_dir=ml-06-serving
2026-08-09 06:50:37 | INFO | M06 | python=3.14.3
2026-08-09 06:50:37 | INFO | M06 | os=Windows 11
2026-08-09 06:50:37 | INFO | M06 | shell=powershell
2026-08-09 06:50:37 | INFO | M06 | cwd=.
2026-08-09 06:50:37 | INFO | M06 | github_actions=False
2026-08-09 06:50:37 | INFO | M06 | Loading model from: artifacts\model.joblib
2026-08-09 06:50:37 | INFO | M06 | Model loaded successfully
2026-08-09 06:51:08 | INFO | M06 | === RUN START ===
2026-08-09 06:51:08 | INFO | M06 | project=M06
2026-08-09 06:51:08 | INFO | M06 | repo_dir=ml-06-serving
2026-08-09 06:51:08 | INFO | M06 | python=3.14.3
2026-08-09 06:51:08 | INFO | M06 | os=Windows 11
2026-08-09 06:51:08 | INFO | M06 | shell=powershell
2026-08-09 06:51:08 | INFO | M06 | cwd=.
2026-08-09 06:51:08 | INFO | M06 | github_actions=False
2026-08-09 06:51:08 | INFO | M06 | Loading model from: artifacts\model.joblib
2026-08-09 06:51:09 | INFO | M06 | Model loaded successfully
2026-08-09 06:51:14 | INFO | M06 | === RUN START ===
2026-08-09 06:51:14 | INFO | M06 | project=M06
2026-08-09 06:51:14 | INFO | M06 | repo_dir=ml-06-serving
2026-08-09 06:51:14 | INFO | M06 | python=3.14.3
2026-08-09 06:51:14 | INFO | M06 | os=Windows 11
2026-08-09 06:51:14 | INFO | M06 | shell=powershell
2026-08-09 06:51:14 | INFO | M06 | cwd=.
2026-08-09 06:51:14 | INFO | M06 | github_actions=False
2026-08-09 06:51:14 | INFO | M06 | Loading model from: artifacts\model.joblib
2026-08-09 06:51:14 | INFO | M06 | Model loaded successfully
2026-08-09 06:51:18 | INFO | M06 | === RUN START ===
2026-08-09 06:51:18 | INFO | M06 | project=M06
2026-08-09 06:51:18 | INFO | M06 | repo_dir=ml-06-serving
2026-08-09 06:51:18 | INFO | M06 | python=3.14.3
2026-08-09 06:51:18 | INFO | M06 | os=Windows 11
2026-08-09 06:51:18 | INFO | M06 | shell=powershell
2026-08-09 06:51:18 | INFO | M06 | cwd=.
2026-08-09 06:51:18 | INFO | M06 | github_actions=False
2026-08-09 06:51:18 | INFO | M06 | Loading model from: artifacts\model.joblib
2026-08-09 06:51:18 | INFO | M06 | Model loaded successfully
2026-08-09 06:53:25 | INFO | M06 | === RUN START ===
2026-08-09 06:53:25 | INFO | M06 | project=M06
2026-08-09 06:53:25 | INFO | M06 | repo_dir=ml-06-serving
2026-08-09 06:53:25 | INFO | M06 | python=3.14.3
2026-08-09 06:53:25 | INFO | M06 | os=Windows 11
2026-08-09 06:53:25 | INFO | M06 | shell=powershell
2026-08-09 06:53:25 | INFO | M06 | cwd=.
2026-08-09 06:53:25 | INFO | M06 | github_actions=False
2026-08-09 06:53:25 | INFO | M06 | Load data.................
2026-08-09 06:53:25 | INFO | M06 | Loading dataset: diabetes_data
2026-08-09 06:56:28 | INFO | M06 | === RUN START ===
2026-08-09 06:56:28 | INFO | M06 | project=M06
2026-08-09 06:56:28 | INFO | M06 | repo_dir=ml-06-serving
2026-08-09 06:56:28 | INFO | M06 | python=3.14.3
2026-08-09 06:56:28 | INFO | M06 | os=Windows 11
2026-08-09 06:56:28 | INFO | M06 | shell=powershell
2026-08-09 06:56:28 | INFO | M06 | cwd=.
2026-08-09 06:56:28 | INFO | M06 | github_actions=False
2026-08-09 06:56:28 | INFO | M06 | Loading model from: artifacts\model.joblib
2026-08-09 06:56:28 | INFO | M06 | Model loaded successfully
2026-08-09 06:56:32 | INFO | M06 | === RUN START ===
2026-08-09 06:56:32 | INFO | M06 | project=M06
2026-08-09 06:56:32 | INFO | M06 | repo_dir=ml-06-serving
2026-08-09 06:56:32 | INFO | M06 | python=3.14.3
2026-08-09 06:56:32 | INFO | M06 | os=Windows 11
2026-08-09 06:56:32 | INFO | M06 | shell=powershell
2026-08-09 06:56:32 | INFO | M06 | cwd=.
2026-08-09 06:56:32 | INFO | M06 | github_actions=False
2026-08-09 06:56:32 | INFO | M06 | Loading model from: artifacts\model.joblib
2026-08-09 06:56:32 | INFO | M06 | Model loaded successfully
2026-08-09 06:56:55 | INFO | M06 | === RUN START ===
2026-08-09 06:56:55 | INFO | M06 | project=M06
2026-08-09 06:56:55 | INFO | M06 | repo_dir=ml-06-serving
2026-08-09 06:56:55 | INFO | M06 | python=3.14.3
2026-08-09 06:56:55 | INFO | M06 | os=Windows 11
2026-08-09 06:56:55 | INFO | M06 | shell=powershell
2026-08-09 06:56:55 | INFO | M06 | cwd=.
2026-08-09 06:56:55 | INFO | M06 | github_actions=False
2026-08-09 06:56:55 | INFO | M06 | Loading model from: artifacts\model.joblib
2026-08-09 06:56:56 | INFO | M06 | Model loaded successfully
2026-08-09 06:57:01 | INFO | M06 | === RUN START ===
2026-08-09 06:57:01 | INFO | M06 | project=M06
2026-08-09 06:57:01 | INFO | M06 | repo_dir=ml-06-serving
2026-08-09 06:57:01 | INFO | M06 | python=3.14.3
2026-08-09 06:57:01 | INFO | M06 | os=Windows 11
2026-08-09 06:57:01 | INFO | M06 | shell=powershell
2026-08-09 06:57:01 | INFO | M06 | cwd=.
2026-08-09 06:57:01 | INFO | M06 | github_actions=False
2026-08-09 06:57:01 | INFO | M06 | Loading model from: artifacts\model.joblib
2026-08-09 06:57:01 | INFO | M06 | Model loaded successfully
2026-08-09 06:57:10 | INFO | M06 | === RUN START ===
2026-08-09 06:57:10 | INFO | M06 | project=M06
2026-08-09 06:57:10 | INFO | M06 | repo_dir=ml-06-serving
2026-08-09 06:57:10 | INFO | M06 | python=3.14.3
2026-08-09 06:57:10 | INFO | M06 | os=Windows 11
2026-08-09 06:57:10 | INFO | M06 | shell=powershell
2026-08-09 06:57:10 | INFO | M06 | cwd=.
2026-08-09 06:57:10 | INFO | M06 | github_actions=False
2026-08-09 06:57:10 | INFO | M06 | Loading model from: artifacts\model.joblib
2026-08-09 06:57:10 | INFO | M06 | Model loaded successfully
2026-08-09 06:57:20 | INFO | M06 | === RUN START ===
2026-08-09 06:57:20 | INFO | M06 | project=M06
2026-08-09 06:57:20 | INFO | M06 | repo_dir=ml-06-serving
2026-08-09 06:57:20 | INFO | M06 | python=3.14.3
2026-08-09 06:57:20 | INFO | M06 | os=Windows 11
2026-08-09 06:57:20 | INFO | M06 | shell=powershell
2026-08-09 06:57:20 | INFO | M06 | cwd=.
2026-08-09 06:57:20 | INFO | M06 | github_actions=False
2026-08-09 06:57:20 | INFO | M06 | Loading model from: artifacts\model.joblib
2026-08-09 06:57:20 | INFO | M06 | Model loaded successfully
2026-08-09 06:57:25 | INFO | M06 | === RUN START ===
